"Hugo_Symbol","M1","M2","pval","or","ci.up","ci.low","adjPval"
"ABCC6",39,9,0.00429096363116498,2.90023039216934,6.99127035090505,1.33765280774927,0.160488797228612
"FUT9",39,9,0.00429096363116498,2.90023039216934,6.99127035090505,1.33765280774927,0.160488797228612
"SYNPO2",39,9,0.00429096363116498,2.90023039216934,6.99127035090505,1.33765280774927,0.160488797228612
"MAP3K9",31,6,0.00431739372836034,3.41045379016002,10.2145786320778,1.36329082614515,0.160748900146163
"ADGRL4",38,9,0.00436824245048464,2.81489223672189,6.79677399130513,1.29522018695568,0.160748900146163
"SNAP91",38,9,0.00436824245048464,2.81489223672189,6.79677399130513,1.29522018695568,0.160748900146163
"PCDHB4",43,11,0.00444746434517065,2.62744853938333,5.81728697075044,1.28635256870198,0.160748900146163
"MYOCD",59,18,0.00449435921069901,2.25681914155034,4.22641907442506,1.25619836109112,0.160748900146163
"IFIT1B",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"IGKV1-27",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"KLHDC8A",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"NXPH1",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"PATL1",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"POTED",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"SPARCL1",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"TAAR2",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"TDRD10",12,0,0.00453481107780754,Inf,Inf,1.74301903165905,0.160748900146163
"HUWE1",15,23,0.0046565909397772,0.367087690741669,0.759228721313255,0.172625298718892,0.164452096386184
"PTPRO",28,5,0.00478498201037486,3.67528613560894,12.4317646819404,1.36505452329907,0.168360478142819
"GRIN2B",54,16,0.00488706904829171,2.30311941610979,4.46937354871035,1.24584838401668,0.171317918667053
